pes,tf_pes,correction_gain
2.8240423743036,3.09987127043312,1.10155116084007
2.8137750156914,3.06117767459198,1.10155116084007
2.80251962319731,3.03385763830724,1.10155116084007
2.7914310624686,3.02257680892974,1.10155116084007
2.78176411033628,3.03026768786106,1.10155116084007
2.7746663048594,3.05692080034222,1.10155116084007
2.77094775982629,3.09896363823596,1.10155116084007
2.77090008576556,3.14967619936359,1.10155116084007
2.77423174315626,3.20067833332352,1.10155116084007
2.78015171766669,3.24405872814045,1.10155116084007
2.78758104112603,3.27440906798309,1.10155116084007
2.79542388909035,3.29001789782894,1.10155116084007
2.80280826191881,3.29279803692101,1.10155116084007
2.80922097252906,3.28703557247671,1.10155116084007
2.81450353026784,3.27748100135218,1.10155116084007
2.81872613372212,3.26749791716884,1.10155116084007
2.82199778010674,3.25791029991195,1.10155116084007
2.82428841884065,3.246903143973,1.10155116084007
2.82533019074105,3.23095198642582,1.10155116084007
2.82463426018537,3.2064170318281,1.10155116084007
2.82161897209126,3.17123920941429,1.10155116084007
2.81580744222645,3.12616511227266,1.10155116084007
2.80703130364278,3.07511796717619,1.10155116084007
2.79557645434799,3.02461201820016,1.10155116084007
2.78222290917195,2.98236710859474,1.10155116084007
2.7681582748496,2.95547159331109,1.10155116084007
2.7547759653735,2.9485417386596,1.10155116084007
2.74339922283118,2.96234191746964,1.10155116084007
2.73499605325566,2.99327887190075,1.10155116084007
2.72996182875785,3.03402965992528,1.10155116084007
2.72803616329445,3.07525646684981,1.10155116084007
2.72838740407977,3.10800351996685,1.10155116084007
2.72985140898674,3.12612382954982,1.10155116084007
2.73126638360689,3.12804422593874,1.10155116084007
2.73181659666842,3.11735369709961,1.10155116084007
2.73129353673419,3.10203092582178,1.10155116084007
2.73020471170853,3.0925103090126,1.10155116084007
2.72970191244151,3.09911574385502,1.10155116084007
2.73135086131137,3.12957604699954,1.10155116084007
2.73680597643169,3.18728241620414,1.10155116084007
2.74747263613019,3.27066042278001,1.10155116084007
2.76423084524368,3.37364578737998,1.10155116084007
2.78726634611017,3.48694579556924,1.10155116084007
2.81602294698402,3.59965755439835,1.10155116084007
2.84926676134994,3.70090414730547,1.10155116084007
2.88524232269546,3.78130628213295,1.10155116084007
2.92189482666151,3.83417627662283,1.10155116084007
2.95712546729346,3.85629671027764,1.10155116084007
2.98903961387777,3.84813754272618,1.10155116084007
3.01614715118763,3.81345386482037,1.10155116084007
3.03748520570387,3.75837234554355,1.10155116084007
3.05265391728836,3.69023165236823,1.10155116084007
3.06177879263504,3.61650801159658,1.10155116084007
3.06542948546313,3.54409197737326,1.10155116084007
3.06452666735665,3.47898991714055,1.10155116084007
3.06025440738194,3.42628568505046,1.10155116084007
3.0539731993984,3.39005429097525,1.10155116084007
3.04711297819933,3.37297924910651,1.10155116084007
3.04102806401425,3.37567374091954,1.10155116084007
3.03681866965137,3.39600922774481,1.10155116084007
3.03515515985781,3.42892352551206,1.10155116084007
3.03616188792679,3.46706873382742,1.10155116084007
3.03941025363917,3.50227905621608,1.10155116084007
3.04403470331449,3.52739927494508,1.10155116084007
3.04893833940704,3.53779176609335,1.10155116084007
3.05302131350138,3.53196940369502,1.10155116084007
3.05536212044789,3.51120674704404,1.10155116084007
3.05530912390339,3.47843338919699,1.10155116084007
3.05248173767863,3.4369809015801,1.10155116084007
3.04671668093057,3.38972874990292,1.10155116084007
3.03800764034573,3.33890302732661,1.10155116084007
3.02647220984119,3.28638877747424,1.10155116084007
3.01234979439563,3.23415420402108,1.10155116084007
2.99600854977319,3.18440230552033,1.10155116084007
2.97793421620493,3.13932952066118,1.10155116084007
2.95869114738163,3.10070353750092,1.10155116084007
2.93887321792153,3.06965225072622,1.10155116084007
2.91907951754362,3.04695125058785,1.10155116084007
2.89994207208251,3.0337551638936,1.10155116084007
2.88220093744158,3.0323448895937,1.10155116084007
2.86678312976853,3.0463070346412,1.10155116084007
2.85481982913365,3.07975091005691,1.10155116084007
2.84754780210951,3.13563329803272,1.10155116084007
2.84608493355251,3.21376264278388,1.10155116084007
2.85112785448133,3.30933236991691,1.10155116084007
2.862665852135,3.41274228930776,1.10155116084007
2.87981705408163,3.51102165983641,1.10155116084007
2.90086243182397,3.59055254736147,1.10155116084007
2.92349163468171,3.64028083147203,1.10155116084007
2.94520526502197,3.65439436068898,1.10155116084007
2.96376783826535,3.6336321202175,1.10155116084007
2.97759233737734,3.58487233437706,1.10155116084007
2.98596302919948,3.51921801900695,1.10155116084007
2.98905560475396,3.44923870087526,1.10155116084007
2.98777273208976,3.38620328263817,1.10155116084007
2.98345956859742,3.3380336034101,1.10155116084007
2.97758609440874,3.30840807934857,1.10155116084007
2.97147884846669,3.29707255345943,1.10155116084007
2.96615811699615,3.30107242316774,1.10155116084007
2.96229575729852,3.31636766524327,1.10155116084007
2.96026647288055,3.33921246402391,1.10155116084007
2.96023682951579,3.366828038963,1.10155116084007
2.96223249281038,3.39722713738042,1.10155116084007
2.96614695568803,3.4284424990202,1.10155116084007
2.97169513063964,3.45770564938122,1.10155116084007
2.97835229807138,3.48114014224174,1.10155116084007
2.98533636374432,3.4942943301275,1.10155116084007
2.99168060139399,3.49344145146253,1.10155116084007
2.99640783048678,3.47717771118666,1.10155116084007
2.99876993627202,3.44763291406563,1.10155116084007
2.99847874946525,3.41067539958181,1.10155116084007
2.99584292038733,3.37483367252706,1.10155116084007
2.99174888437976,3.34916086688297,1.10155116084007
2.98747599088016,3.34072876219817,1.10155116084007
2.98439620524332,3.35263985127523,1.10155116084007
2.98365116384161,3.3832667790012,1.10155116084007
2.98590573286925,3.42695085397354,1.10155116084007
2.99124609389463,3.47583632256641,1.10155116084007
2.99923530452891,3.5221103107582,1.10155116084007
3.00908318552385,3.55982093261201,1.10155116084007
3.01985291780941,3.58568816119371,1.10155116084007
3.03062517497327,3.59876786944685,1.10155116084007
3.04057062755347,3.59930328825333,1.10155116084007
3.04892824139216,3.58739403853277,1.10155116084007
3.0549282066465,3.56210654470692,1.10155116084007
3.05771648434107,3.52136242953621,1.10155116084007
3.05632594465551,3.46251467436435,1.10155116084007
3.04970611020618,3.38318512158078,1.10155116084007
3.03679079886562,3.28188521346403,1.10155116084007
3.01656828077892,3.15816064571498,1.10155116084007
2.98812680149496,3.01232409821862,1.10155116084007
2.95066971092952,2.84505535153706,1.10155116084007
2.90351251274673,2.65713651280719,1.10155116084007
2.84607901689424,2.44942062103184,1.10155116084007
2.77790706042297,2.22296208314793,1.10155116084007
2.69866504155647,1.97918453054503,1.10155116084007
2.60817497267141,1.72000120935117,1.10155116084007
2.50643441283214,1.44783080984742,1.10155116084007
2.39362973020668,1.16549848451222,1.10155116084007
2.27013590314005,0.876052651640648,1.10155116084007
2.13650049799981,0.582528879799523,1.10155116084007
1.99341008835614,0.287669090669438,1.10155116084007
1.84163787351793,-0.00639832397257761,1.10155116084007
1.68197682555576,-0.298439319997278,1.10155116084007
1.51517611959246,-0.588155762409032,1.10155116084007
1.34191199282312,-0.875766289916569,1.10155116084007
1.16282448543896,-1.16107553578063,1.10155116084007
0.978629625251552,-1.44230638724826,1.10155116084007
0.790277162491932,-1.7152626675691,1.10155116084007
0.599089029766775,-1.97338495397437,1.10155116084007
0.40680683125396,-2.20890005410565,1.10155116084007
0.215504079231021,-2.41476257943323,1.10155116084007
0.0273664129003963,-2.58674189124788,1.10155116084007
-0.155612922346497,-2.72498595192231,1.10155116084007
-0.331944060196752,-2.83453121196766,1.10155116084007
-0.500868996156407,-2.92449149047675,1.10155116084007
-0.662435840439865,-3.0060601920536,1.10155116084007
-0.817390343535441,-3.0898721259005,1.10155116084007
-0.966911396757822,-3.18351209773914,1.10155116084007
-1.11226288160878,-3.28989515189715,1.10155116084007
-1.25445305710789,-3.40690631617341,1.10155116084007
-1.39398192048839,-3.52826707711147,1.10155116084007
-1.5307257056288,-3.64526756452896,1.10155116084007
-1.66397091750608,-3.74887251301087,1.10155116084007
-1.7925788815187,-3.83173828810854,1.10155116084007
-1.91523836343592,-3.88976031601599,1.10155116084007
-2.03075044987628,-3.92289306940507,1.10155116084007
-2.13829072835986,-3.93517982301823,1.10155116084007
-2.23760603159728,-3.93410371515012,1.10155116084007
-2.3291176139702,-3.92942886273185,1.10155116084007
-2.41391147624124,-3.93163730463522,1.10155116084007
-2.49360379857048,-3.95005022475029,1.10155116084007
-2.57008740918361,-3.99088107968058,1.10155116084007
-2.64519720346715,-4.0556965384322,1.10155116084007
-2.72036718821777,-4.14084851349999,1.10155116084007
-2.79636987584018,-4.23824526641496,1.10155116084007
-2.8732152945468,-4.33738899355269,1.10155116084007
-2.95024275155087,-4.42813037353144,1.10155116084007
-3.02637814816396,-4.50328454000942,1.10155116084007
-3.10047588393569,-4.56026391656833,1.10155116084007
-3.17163790842934,-4.6012147528088,1.10155116084007
-3.23941272653084,-4.63165806363542,1.10155116084007
-3.30382105139141,-4.65815560004444,1.10155116084007
-3.36521763407276,-4.68586864050286,1.10155116084007
-3.42405582146705,-4.7168823953649,1.10155116084007
-3.48064988324981,-4.74982404291651,1.10155116084007
-3.53502217844867,-4.78079363248793,1.10155116084007
-3.58688693209546,-4.80519960678917,1.10155116084007
-3.63577906105593,-4.81991350369563,1.10155116084007
-3.68129698300844,-4.82515634398477,1.10155116084007
-3.72339651034104,-4.82559617710004,1.10155116084007
-3.7626520083211,-4.83026131779198,1.10155116084007
-3.80039679432554,-4.85109653739442,1.10155116084007
-3.83867407999403,-4.90033272824884,1.10155116084007
-3.87997245829932,-4.9872140596912,1.10155116084007
-3.92677739246613,-5.11490429923227,1.10155116084007
-3.98102719150517,-5.27846574614028,1.10155116084007
-4.04359862879517,-5.46457989850266,1.10155116084007
-4.11394774081057,-5.65318862850933,1.10155116084007
-4.18998937006582,-5.82060352617876,1.10155116084007
-4.26822419657242,-5.94308156727567,1.10155116084007
-4.34404578256169,-5.99973271295817,1.10155116084007
-4.41211692580704,-5.9740051559299,1.10155116084007
-4.46671904292492,-5.85379052402256,1.10155116084007
-4.50204739983082,-5.63103186082213,1.10155116084007
-4.51250590863182,-5.3020090777684,1.10155116084007
-4.49309019441312,-4.86892702046622,1.10155116084007
-4.43990284604735,-4.34230083828475,1.10155116084007
-4.35073729817058,-3.7426263345583,1.10155116084007
-4.22555647235001,-3.09960768719777,1.10155116084007
-4.06664884856203,-2.44803563376778,1.10155116084007
-3.87830973390965,-1.82095604509849,1.10155116084007
-3.66605562303659,-1.24228234790129,1.10155116084007
-3.43556943997609,-0.72168969127455,1.10155116084007
-3.1917073035754,-0.254060610483053,1.10155116084007
-2.93789996955163,0.175994173031717,1.10155116084007
-2.67613494532145,0.586246424453435,1.10155116084007
-2.40747168954201,0.988818497657835,1.10155116084007
-2.13282747621803,1.38530745561564,1.10155116084007
-1.85367499937778,1.76691388984861,1.10155116084007
-1.57235739513399,2.11914892264647,1.10155116084007
-1.2919156428382,2.42871497104537,1.10155116084007
-1.01554358408933,2.68939569002938,1.10155116084007
-0.745934262910562,2.90453226723399,1.10155116084007
-0.4848038992985,3.08533977367149,1.10155116084007
-0.232783427461799,3.24608547669092,1.10155116084007
0.0102949887694867,3.39829939783159,1.10155116084007
0.24484682546568,3.54636108846784,1.10155116084007
0.470945526959446,3.68610203038426,1.10155116084007
0.687922569113334,3.80679315729805,1.10155116084007
0.894298259444097,3.89554125251529,1.10155116084007
1.08805047727305,3.94228320364718,1.10155116084007
1.26710892824676,3.94357652665344,1.10155116084007
1.42989641032128,3.90401969119217,1.10155116084007
1.57573820658668,3.8350375711278,1.10155116084007
1.7050170989441,3.7516276552784,1.10155116084007
1.81904236645903,3.66826422008057,1.10155116084007
1.91969558529285,3.59534115378908,1.10155116084007
2.00898347888741,3.53726137714993,1.10155116084007
2.08864964764846,3.49268434027896,1.10155116084007
2.15996332828727,3.45664484918133,1.10155116084007
2.22372648943006,3.42355916723754,1.10155116084007
2.2804528182929,3.38985576301578,1.10155116084007
2.33061072421666,3.35523240968804,1.10155116084007
2.37481351318533,3.3222377683751,1.10155116084007
2.4138826216251,3.29464300403416,1.10155116084007
2.44877905708785,3.27553745745654,1.10155116084007
2.48046138846216,3.26609766077657,1.10155116084007
2.50976000584912,3.26559454083524,1.10155116084007
2.53734405611431,3.27257854006707,1.10155116084007
2.56380414507685,3.28656206368936,1.10155116084007
2.58980657308033,3.30922560220444,1.10155116084007
2.61622903178278,3.34439029402401,1.10155116084007
2.64418718387942,3.39660866123286,1.10155116084007
2.67490708050783,3.46891592105239,1.10155116084007
2.70946960703309,3.56073951263119,1.10155116084007
2.74851482199051,3.66693151127228,1.10155116084007
2.7920170838323,3.77840258712005,1.10155116084007
2.83921736679436,3.88415571927911,1.10155116084007
2.88873993704635,3.97395718250812,1.10155116084007
2.93885400077214,4.04068163301804,1.10155116084007
2.98779508782757,4.0815799309222,1.10155116084007
3.03405037149858,4.0981840584713,1.10155116084007
3.0765362182284,4.09507285112208,1.10155116084007
3.11464085832539,4.07806980083444,1.10155116084007
3.14815110950699,4.05253281049135,1.10155116084007
3.17711192400056,4.0222196106082,1.10155116084007
3.20167308659466,3.98888844630832,1.10155116084007
3.221964230209,3.95251403793033,1.10155116084007
3.23801911070487,3.91186780221678,1.10155116084007
3.24975286653903,3.86522492111867,1.10155116084007
3.25698721481641,3.81106346792898,1.10155116084007
3.25951614375216,3.74870838852914,1.10155116084007
3.25720221773593,3.67887501913757,1.10155116084007
3.25008746918144,3.60401159649548,1.10155116084007
3.23849448567971,3.52829864215158,1.10155116084007
3.22308798122955,3.45719497749455,1.10155116084007
3.20487060019543,3.39654122409495,1.10155116084007
3.18510056743886,3.35139057956674,1.10155116084007
3.16514035819059,3.32487038029932,1.10155116084007
3.14626731899537,3.31741176291484,1.10155116084007
3.12949061486025,3.32659170736601,1.10155116084007
3.11541739301103,3.34762822677935,1.10155116084007
3.10419498778769,3.37434835713985,1.10155116084007
3.09553332538456,3.40032442173544,1.10155116084007
3.08879155130903,3.41987853409775,1.10155116084007
3.08310079306697,3.42874830869054,1.10155116084007
3.07749211842422,3.4243310485562,1.10155116084007
3.07100324678483,3.40553251513177,1.10155116084007
3.06274777472369,3.37233872568525,1.10155116084007
3.051944838357,3.32530185158147,1.10155116084007
3.03792273114537,3.26517111415609,1.10155116084007
3.02012258037322,3.19287579035196,1.10155116084007
2.99813197452713,3.10995439387288,1.10155116084007
2.97176882122652,3.01933082493722,1.10155116084007
2.94121264167976,2.92612505684391,1.10155116084007
2.90715021104115,2.8380458622769,1.10155116084007
2.87087684967798,2.7649391264106,1.10155116084007
2.83428700306231,2.71729463130742,1.10155116084007
2.79970754441772,2.70391027473443,1.10155116084007
2.76957309152214,2.72932809019477,1.10155116084007
2.74600006171355,2.79189477054951,1.10155116084007
2.73036274699467,2.88322019668479,1.10155116084007
2.72298923230005,2.98939704106603,1.10155116084007
2.72306794787945,3.09374427259954,1.10155116084007
2.72879763585525,3.1803321546641,1.10155116084007
2.73774418312541,3.23729354393188,1.10155116084007
2.7473105324088,3.25900928799955,1.10155116084007
2.75519916546324,3.24663355190357,1.10155116084007
2.75975796980084,3.20695983666934,1.10155116084007
2.76014396631118,3.15013237129585,1.10155116084007
2.75629837288695,3.08700208897988,1.10155116084007
2.74877847934918,3.02690724494598,1.10155116084007
2.73851996397474,2.97637381259985,1.10155116084007
2.72660275620051,2.93883591369088,1.10155116084007
2.71407103681585,2.91513982527113,1.10155116084007
2.70182588366136,2.9044150975335,1.10155116084007
2.69058083659438,2.90490625881347,1.10155116084007
2.68085588680231,2.91452066350015,1.10155116084007
2.67298646011168,2.93106715801462,1.10155116084007
2.66713552813823,2.9523237300953,1.10155116084007
2.66331016604577,2.97611733723138,1.10155116084007
2.66138803979654,3.00048749687134,1.10155116084007
2.66115388533967,3.0238665251306,1.10155116084007
2.66233739746896,3.04514938307692,1.10155116084007
2.66463981082148,3.06357750049962,1.10155116084007
2.66774139112694,3.07848869194268,1.10155116084007
2.67129394086109,3.08909708176921,1.10155116084007
2.6749134783936,3.09447449633441,1.10155116084007
2.6781920185667,3.0938133256783,1.10155116084007
2.68074217540289,3.08692170691936,1.10155116084007
2.68227572550565,3.07478375544239,1.10155116084007
2.6827011644156,3.05994701653949,1.10155116084007
2.68221182141241,3.04651546640215,1.10155116084007
2.68133141553308,3.0396379217709,1.10155116084007
2.68089140319522,3.04455617833351,1.10155116084007
2.68193258653991,3.0654470455637,1.10155116084007
2.68554539489776,3.10437628868581,1.10155116084007
2.69268111265506,3.16065278975376,1.10155116084007
2.70397748482365,3.23079311833279,1.10155116084007
2.71964398796264,3.30918173740457,1.10155116084007
2.73944105194513,3.38932382255897,1.10155116084007
2.7627626772264,3.46536792896229,1.10155116084007
2.78879879899428,3.53341874286294,1.10155116084007
2.81672463590064,3.59217204976202,1.10155116084007
2.84585361626389,3.64263635142047,1.10155116084007
2.87570648395902,3.68708716704352,1.10155116084007
2.90598730370624,3.72775434596355,1.10155116084007
2.93650050011323,3.76587983228378,1.10155116084007
2.9670703894832,3.8016089062201,1.10155116084007
2.99751994140331,3.83474082314724,1.10155116084007
3.02772886952938,3.86587967684125,1.10155116084007
3.05774067904261,3.89726154009974,1.10155116084007
3.08785081106216,3.93264908001538,1.10155116084007
3.11860633983169,3.97616104683168,1.10155116084007
3.15068825520305,4.03053179258734,1.10155116084007
3.18471192328156,4.0957178808317,1.10155116084007
3.22103525516845,4.1687117270903,1.10155116084007
3.25967557536691,4.24487206008591,1.10155116084007
3.30039424462187,4.32030078548431,1.10155116084007
3.34293009888389,4.39419170345232,1.10155116084007
3.38728620779148,4.46997780753847,1.10155116084007
3.43393739032798,4.55457821760533,1.10155116084007
3.48384872699871,4.6558861596221,1.10155116084007
3.53826966954576,4.77944719439243,1.10155116084007
3.5983635399908,4.92570048682489,1.10155116084007
3.66480791938683,5.08900543928726,1.10155116084007
3.73752283784011,5.25897544727817,1.10155116084007
3.81563921104678,5.42368459538861,1.10155116084007
3.89772518267026,5.5734930997442,1.10155116084007
3.98218077537885,5.70391009065941,1.10155116084007
4.06763737972364,5.81625334788519,1.10155116084007
4.1531919202712,5.91576276929412,1.10155116084007
4.23837135892543,6.00790201483905,1.10155116084007
4.32283660975657,6.09439400705755,1.10155116084007
4.40594912550198,6.17071610937605,1.10155116084007
4.48638896548305,6.22622143417024,1.10155116084007
4.56199932487886,6.24696022576465,1.10155116084007
4.62994202601322,6.22010523951169,1.10155116084007
4.68711983534363,6.13817618042233,1.10155116084007
4.73071128465618,6.00134145760235,1.10155116084007
4.7586238216968,5.81696343227536,1.10155116084007
4.76971991871002,5.59682486978061,1.10155116084007
4.7637769083885,5.35341774576986,1.10155116084007
4.74125076235074,5.09689164073608,1.10155116084007
4.70297705997684,4.83372804673348,1.10155116084007
4.6499363098689,4.56725918094104,1.10155116084007
4.58314637449914,4.29925737251352,1.10155116084007
4.50365732081994,4.03137207433589,1.10155116084007
4.41255884480118,3.76538830085603,1.10155116084007
4.31090274366689,3.50204054915023,1.10155116084007
4.1994975371955,3.23903968403228,1.10155116084007
4.07862089310434,2.96956610980441,1.10155116084007
3.9477719596486,2.68244016230354,1.10155116084007
3.80560899331404,2.36450329854694,1.10155116084007
3.65017119555369,2.00473579340127,1.10155116084007
3.47937919531641,1.5987020772414,1.10155116084007
3.29168856621193,1.15152625956348,1.10155116084007
3.08668956299159,0.67800175429263,1.10155116084007
2.86543976964755,0.199439051871914,1.10155116084007
2.63039577649576,-0.261869742397092,1.10155116084007
2.38495452752265,-0.688604545233164,1.10155116084007
2.13276914981037,-1.07246795061151,1.10155116084007
1.87709815461627,-1.41468081305096,1.10155116084007
1.6204294578194,-1.72279641420826,1.10155116084007
1.364496407095,-2.00533588500986,1.10155116084007
1.1106310489622,-2.26665545556365,1.10155116084007
0.860257431588119,-2.50427338050388,1.10155116084007
0.615274558904516,-2.70975555555729,1.10155116084007
0.378136098113599,-2.87267421557531,1.10155116084007
0.151574938191139,-2.98581073175283,1.10155116084007
-0.061920205245557,-3.04928587367265,1.10155116084007
-0.260667982639867,-3.07192932631498,1.10155116084007
-0.444187360524501,-3.06953960907759,1.10155116084007
-0.61329268079757,-3.0609621819029,1.10155116084007
-0.769884657823552,-3.06363294189501,1.10155116084007
-0.916537658115931,-3.09019349641746,1.10155116084007
-1.05603124379888,-3.14705805693664,1.10155116084007
-1.19095391706176,-3.23485648421734,1.10155116084007
-1.3234424080893,-3.34996620369445,1.10155116084007
-1.45505120017091,-3.48617706394216,1.10155116084007
-1.58670652416776,-3.63585128825704,1.10155116084007
-1.71869715056642,-3.79046513437683,1.10155116084007
-1.85068304606307,-3.9408838742515,1.10155116084007
-1.98174012846986,-4.0778997953223,1.10155116084007
-2.11047793743193,-4.19334869955098,1.10155116084007
-2.23525298717169,-4.28166301867992,1.10155116084007
-2.35446299959964,-4.34134275216513,1.10155116084007
-2.46686964799438,-4.37576293433147,1.10155116084007
-2.57187906029207,-4.39296566264411,1.10155116084007
-2.66971114127714,-4.4043661888015,1.10155116084007
-2.76140818826465,-4.42257150955076,1.10155116084007
-2.84866640486025,-4.45874153106221,1.10155116084007
-2.93351180302065,-4.52003963781441,1.10155116084007
-3.01787625064628,-4.60771535257962,1.10155116084007
-3.10315277528205,-4.71624289637302,1.10155116084007
-3.18981717164943,-4.83373810142011,1.10155116084007
-3.27719486098339,-4.94364460672326,1.10155116084007
-3.36342753961292,-5.02742599831748,1.10155116084007
-3.44565527283096,-5.06775362912193,1.10155116084007
-3.52037996007017,-5.05146940298238,1.10155116084007
-3.5839260914558,-4.97153319233841,1.10155116084007
-3.6328842638804,-4.82738499821951,1.10155116084007
-3.66443207377694,-4.62369574942911,1.10155116084007
-3.67647658568772,-4.36809797114948,1.10155116084007
-3.6676330395796,-4.06887424351735,1.10155116084007
-3.63711234628846,-3.73350065640485,1.10155116084007
-3.58460926534566,-3.36845105261831,1.10155116084007
-3.51025683545448,-2.98000957388472,1.10155116084007
-3.41465667632185,-2.57535033737682,1.10155116084007
-3.29894018541193,-2.16307368907497,1.10155116084007
-3.1647904280766,-1.75274406369011,1.10155116084007
-3.01436853239368,-1.35352703302571,1.10155116084007
-2.85013259637117,-0.972500290749064,1.10155116084007
-2.67458723781426,-0.613373101973067,1.10155116084007
-2.49002984776862,-0.276095957933281,1.10155116084007
-2.29834960209079,0.0426828469048265,1.10155116084007
-2.10089805958694,0.348786289057673,1.10155116084007
-1.89841555418294,0.649804123196964,1.10155116084007
-1.69099328889591,0.954622707465062,1.10155116084007
-1.478079652797,1.27280972688118,1.10155116084007
-1.25857788976178,1.61327254795417,1.10155116084007
-1.03109532665761,1.98191889007953,1.10155116084007
-0.794367610998024,2.37876209876435,1.10155116084007
-0.547799743294815,2.79563403586644,1.10155116084007
